Date,(USD),(EUR),(GBP),(JPY),(CNY),(INR),(RUB),(CHF),(CAD),(MXN)
2013-09-16,1,0.749,0.628,98.862,6.12,62.847,32.239,0.926,1.03,12.892
2013-09-17,1,0.749,0.629,99.161,6.122,63.372,32.308,0.927,1.031,12.93
2013-09-18,1,0.749,0.626,98.996,6.121,63.45,32.308,0.926,1.031,12.937
2013-09-19,1,0.738,0.622,98.996,6.119,61.901,31.628,0.911,1.021,12.614
2013-09-20,1,0.74,0.624,99.578,6.121,62.278,31.903,0.912,1.028,12.782
2013-09-23,1,0.74,0.623,98.897,6.119,62.655,31.848,0.912,1.03,12.835
2013-09-24,1,0.742,0.627,98.657,6.125,62.98,31.923,0.913,1.029,12.883
2013-09-25,1,0.741,0.623,98.593,6.12,62.511,32.036,0.911,1.031,12.981
2013-09-26,1,0.741,0.624,98.83,6.121,62.079,32.188,0.91,1.03,12.99
2013-09-27,1,0.739,0.621,98.456,6.119,62.498,32.41,0.905,1.032,13.159
2013-09-30,1,0.74,0.619,97.579,6.12,62.824,32.45,0.905,1.03,13.214
2013-10-01,1,0.738,0.616,97.831,6.122,62.623,32.207,0.904,1.03,13.137
2013-10-02,1,0.74,0.617,97.492,6.121,62.591,32.284,0.906,1.035,13.193
2013-10-03,1,0.736,0.617,97.698,6.121,61.74,32.141,0.903,1.034,13.175
2013-10-04,1,0.736,0.623,97.131,6.12,61.526,32.172,0.903,1.033,13.106
2013-10-07,1,0.737,0.622,96.861,6.12,61.827,32.28,0.903,1.032,13.172
2013-10-08,1,0.737,0.621,97.186,6.124,61.795,32.223,0.905,1.031,13.066
2013-10-09,1,0.74,0.626,97.336,6.12,61.856,32.357,0.911,1.038,13.18
2013-10-10,1,0.739,0.627,97.82,6.117,61.18,32.283,0.91,1.039,13.14
2013-10-11,1,0.737,0.626,98.319,6.119,61.08,32.234,0.908,1.039,13.061
2013-10-15,1,0.741,0.627,98.488,6.102,61.62,32.286,0.916,1.036,13.002
2013-10-16,1,0.737,0.624,98.356,6.1,61.845,32.225,0.91,1.037,12.964
2013-10-17,1,0.732,0.62,97.819,6.097,61.22,32.013,0.902,1.03,12.833
2013-10-18,1,0.731,0.618,97.727,6.097,61.265,31.85,0.902,1.03,12.787
2013-10-21,1,0.732,0.619,98.171,6.096,61.564,31.918,0.904,1.029,12.866
2013-10-22,1,0.731,0.62,98.376,6.093,61.591,31.919,0.904,1.03,12.997
2013-10-23,1,0.727,0.619,97.404,6.086,61.652,31.782,0.895,1.032,12.936
2013-10-24,1,0.724,0.618,97.298,6.085,61.436,31.695,0.891,1.04,13.02
2013-10-25,1,0.726,0.618,97.372,6.084,61.529,31.792,0.896,1.044,12.972
2013-10-28,1,0.725,0.619,97.686,6.086,61.525,31.851,0.895,1.044,12.887
2013-10-29,1,0.726,0.622,97.966,6.091,61.47,32.041,0.898,1.044,12.917
2013-10-30,1,0.727,0.622,98.226,6.095,61.237,31.995,0.898,1.044,12.881
2013-10-31,1,0.733,0.623,98.226,6.093,61.482,32.093,0.904,1.045,12.956
2013-11-01,1,0.74,0.627,98.408,6.1,61.728,32.286,0.912,1.043,13.084
2013-11-04,1,0.74,0.626,98.682,6.102,62.215,32.448,0.912,1.04,13.014
2013-11-05,1,0.741,0.623,98.258,6.098,61.813,32.382,0.911,1.043,13.067
2013-11-06,1,0.74,0.622,98.639,6.092,62.435,32.368,0.912,1.044,13.103
2013-11-07,1,0.748,0.623,98.765,6.092,62.59,32.364,0.92,1.043,13.128
2013-11-08,1,0.745,0.622,97.967,6.092,62.765,32.549,0.916,1.046,13.191
2013-11-12,1,0.744,0.629,99.665,6.092,63.696,32.843,0.918,1.05,13.212
2013-11-13,1,0.745,0.626,99.344,6.093,63.441,32.84,0.918,1.049,13.172
2013-11-14,1,0.744,0.623,99.926,6.092,63.35,32.74,0.918,1.05,13.066
2013-11-15,1,0.743,0.622,100.29,6.093,63.12,32.677,0.917,1.046,12.975
2013-11-18,1,0.74,0.621,100.04,6.091,62.303,32.515,0.912,1.042,12.899
2013-11-19,1,0.741,0.621,99.904,6.094,62.18,32.708,0.913,1.044,12.914
2013-11-20,1,0.739,0.619,99.948,6.094,62.485,32.839,0.911,1.046,12.96
2013-11-21,1,0.742,0.62,100.82,6.093,62.94,32.944,0.914,1.047,13.113
2013-11-22,1,0.74,0.617,101.15,6.095,62.871,32.77,0.91,1.054,13.032
2013-11-25,1,0.74,0.618,101.8,6.093,62.495,32.959,0.911,1.056,12.994
2013-11-26,1,0.738,0.619,101.38,6.092,62.484,32.968,0.909,1.053,13.081
2013-11-27,1,0.736,0.613,101.82,6.093,62.155,33.023,0.905,1.058,13.107
2013-11-29,1,0.735,0.612,102.28,6.095,62.43,33.175,0.904,1.058,13.059
2013-12-02,1,0.739,0.61,102.81,6.093,62.32,33.175,0.91,1.063,13.141
2013-12-03,1,0.736,0.609,102.6,6.092,62.357,33.252,0.905,1.065,13.242
2013-12-04,1,0.736,0.611,102.49,6.091,61.954,33.133,0.903,1.066,13.133
2013-12-05,1,0.736,0.612,102.05,6.092,61.693,33.024,0.902,1.066,13.027
2013-12-06,1,0.732,0.612,102.21,6.083,61.602,32.97,0.895,1.065,13.055
2013-12-09,1,0.729,0.61,103,6.073,61.135,32.74,0.891,1.066,12.833
2013-12-10,1,0.727,0.608,102.8,6.072,61.029,32.724,0.888,1.062,12.855
2013-12-11,1,0.726,0.61,102.58,6.07,61.305,32.746,0.888,1.059,12.889
2013-12-12,1,0.726,0.61,102.73,6.074,62.008,32.762,0.886,1.058,12.978
2013-12-13,1,0.728,0.615,103.39,6.073,62.166,32.852,0.891,1.066,12.951
2013-12-16,1,0.726,0.613,102.98,6.072,61.75,32.876,0.886,1.058,12.922
2013-12-17,1,0.727,0.615,103,6.072,61.884,32.942,0.888,1.059,12.936
2013-12-18,1,0.727,0.611,103,6.072,62.102,32.951,0.888,1.063,12.962
2013-12-19,1,0.732,0.611,104.3,6.074,62.376,32.923,0.897,1.072,12.974
2013-12-20,1,0.732,0.611,104.47,6.07,62.04,33.014,0.898,1.069,13.057
2013-12-23,1,0.73,0.611,103.91,6.069,61.818,32.767,0.895,1.06,12.967
2013-12-24,1,0.731,0.611,104.25,6.071,61.795,32.657,0.895,1.061,12.983
2013-12-26,1,0.731,0.611,104.25,6.071,61.795,32.657,0.895,1.061,12.983
2013-12-27,1,0.724,0.606,104.98,6.069,61.983,32.547,0.886,1.066,13.12
2013-12-30,1,0.726,0.607,105.22,6.062,61.891,32.772,0.889,1.071,13.067
2013-12-31,1,0.725,0.605,104.94,6.054,61.9,32.866,0.89,1.064,13.105
2014-01-02,1,0.732,0.606,105.3,6.051,62.268,33.093,0.901,1.063,13.134
2014-01-03,1,0.733,0.609,104.49,6.056,62.199,33.108,0.903,1.061,13.071
2014-01-06,1,0.735,0.61,104.6,6.053,62.245,33.289,0.906,1.066,13.125
2014-01-07,1,0.733,0.609,104.41,6.052,62.188,33.19,0.907,1.069,13.055
2014-01-08,1,0.736,0.609,104.7,6.05,62.027,33.104,0.911,1.081,13.025
2014-01-09,1,0.735,0.607,105,6.054,62.108,33.163,0.909,1.086,13.124
2014-01-10,1,0.736,0.609,105,6.052,61.905,33.228,0.908,1.088,13.08
2014-01-13,1,0.732,0.609,103.54,6.045,61.467,33.162,0.904,1.091,13.01
2014-01-14,1,0.732,0.608,103.62,6.043,61.485,33.337,0.902,1.089,13.108
2014-01-15,1,0.735,0.61,104.26,6.046,61.543,33.441,0.908,1.096,13.115
2014-01-16,1,0.735,0.612,104.59,6.057,61.565,33.407,0.908,1.092,13.271
2014-01-17,1,0.736,0.608,104.39,6.05,61.55,33.558,0.908,1.097,13.318
2014-01-21,1,0.739,0.609,104.67,6.051,62.043,33.978,0.914,1.1,13.312
2014-01-22,1,0.737,0.604,104.36,6.052,61.885,33.889,0.91,1.097,13.301
2014-01-23,1,0.733,0.603,104.11,6.051,61.878,34.077,0.903,1.114,13.355
2014-01-24,1,0.731,0.606,102.42,6.05,62.606,34.425,0.895,1.106,13.486
2014-01-27,1,0.732,0.604,102.79,6.047,63.101,34.572,0.898,1.104,13.395
2014-01-28,1,0.733,0.603,103.02,6.051,62.515,34.672,0.9,1.114,13.291
2014-01-29,1,0.735,0.604,102.68,6.055,62.545,35.071,0.901,1.115,13.312
2014-01-30,1,0.737,0.607,102.61,6.063,62.682,35.216,0.901,1.118,13.342
2014-01-31,1,0.74,0.608,102.2,6.061,62.658,35.327,0.904,1.12,13.437
2014-02-03,1,0.741,0.612,102.1,6.06,62.506,35.17,0.906,1.108,13.327
2014-02-04,1,0.74,0.613,101.38,6.063,62.528,35.085,0.904,1.107,13.397
2014-02-05,1,0.738,0.614,101,6.06,62.58,34.895,0.902,1.106,13.338
2014-02-06,1,0.741,0.614,101.47,6.059,62.42,34.82,0.906,1.106,13.249
2014-02-07,1,0.737,0.612,102.25,6.064,62.419,34.713,0.902,1.107,13.343
2014-02-10,1,0.733,0.61,102.11,6.06,62.354,34.758,0.897,1.105,13.299
2014-02-11,1,0.731,0.607,102.37,6.06,62.218,34.737,0.895,1.104,13.279
2014-02-12,1,0.737,0.605,102.33,6.063,62.105,34.806,0.902,1.1,13.309
2014-02-13,1,0.731,0.601,101.95,6.064,62.336,35.172,0.893,1.1,13.362
2014-02-14,1,0.73,0.598,101.76,6.067,61.945,35.08,0.892,1.096,13.254
2014-02-18,1,0.728,0.6,102.52,6.068,62.109,35.251,0.89,1.097,13.209
2014-02-19,1,0.728,0.6,101.91,6.076,62.226,35.753,0.889,1.095,13.275
2014-02-20,1,0.73,0.6,102.08,6.085,62.365,35.835,0.89,1.108,13.33
2014-02-21,1,0.73,0.6,102.5,6.091,62.127,35.779,0.89,1.117,13.303
2014-02-24,1,0.728,0.6,102.43,6.098,62.064,35.558,0.889,1.11,13.26
2014-02-25,1,0.727,0.599,102.26,6.123,61.903,35.622,0.887,1.108,13.256
2014-02-26,1,0.729,0.599,102.36,6.125,62.135,36.039,0.889,1.11,13.259
2014-02-27,1,0.732,0.601,101.9,6.128,61.985,36.178,0.891,1.113,13.333
2014-02-28,1,0.724,0.598,101.81,6.145,61.758,36.157,0.88,1.112,13.255
2014-03-03,1,0.726,0.598,101.33,6.144,62.021,36.377,0.881,1.11,13.292
2014-03-04,1,0.726,0.599,101.83,6.142,61.865,36.135,0.884,1.107,13.29
2014-03-05,1,0.728,0.598,102.47,6.129,61.755,35.996,0.887,1.106,13.25
2014-03-06,1,0.728,0.599,102.74,6.121,61.11,36.298,0.887,1.103,13.191
2014-03-07,1,0.72,0.596,102.94,6.126,61.061,36.347,0.877,1.098,13.168
2014-03-10,1,0.72,0.601,103.3,6.14,60.843,36.397,0.878,1.111,13.186
2014-03-11,1,0.722,0.602,103.29,6.14,60.954,36.41,0.879,1.111,13.232
2014-03-12,1,0.72,0.602,102.74,6.146,61.22,36.508,0.876,1.114,13.277
2014-03-13,1,0.717,0.599,102.78,6.137,61.18,36.444,0.872,1.107,13.19
2014-03-14,1,0.72,0.603,101.29,6.15,61.19,36.683,0.873,1.109,13.292
2014-03-17,1,0.719,0.602,101.72,6.177,61.294,36.481,0.874,1.107,13.211
2014-03-18,1,0.719,0.603,101.5,6.192,61.146,36.363,0.875,1.105,13.19
2014-03-19,1,0.719,0.601,101.57,6.197,60.945,35.923,0.875,1.117,13.156
2014-03-20,1,0.727,0.606,102.35,6.229,61.333,36.117,0.886,1.127,13.285
2014-03-21,1,0.726,0.606,102.37,6.226,60.925,36.306,0.884,1.12,13.258
2014-03-24,1,0.726,0.607,102.4,6.194,60.788,36.069,0.886,1.122,13.192
2014-03-25,1,0.725,0.605,102.41,6.202,60.449,35.755,0.885,1.118,13.145
2014-03-26,1,0.725,0.604,102.42,6.209,60.101,35.455,0.886,1.117,13.124
2014-03-27,1,0.727,0.602,102.3,6.211,60.342,35.639,0.886,1.109,13.112
2014-03-28,1,0.727,0.601,102.41,6.212,60.305,35.733,0.886,1.104,13.077
2014-03-31,1,0.725,0.601,103.29,6.22,59.891,35.379,0.884,1.104,13.066
2014-04-01,1,0.725,0.601,103.36,6.207,59.967,35.128,0.883,1.105,13.072
2014-04-02,1,0.725,0.6,103.68,6.203,59.862,35.298,0.884,1.101,13.061
2014-04-03,1,0.726,0.603,103.93,6.211,60.175,35.536,0.887,1.102,13.114
2014-04-04,1,0.73,0.603,103.89,6.212,60.197,35.376,0.893,1.102,13.109
2014-04-07,1,0.729,0.603,103.22,6.213,60.192,35.705,0.889,1.099,13.047
2014-04-08,1,0.726,0.598,102.29,6.197,60.125,35.532,0.886,1.093,12.966
2014-04-09,1,0.725,0.597,102.02,6.2,60.135,35.734,0.883,1.093,13.051
2014-04-10,1,0.721,0.597,101.68,6.214,60.156,35.484,0.878,1.09,12.99
2014-04-11,1,0.721,0.598,101.42,6.21,60.177,35.731,0.877,1.097,13.094
2014-04-14,1,0.723,0.598,101.88,6.22,60.176,35.827,0.879,1.097,13.053
2014-04-15,1,0.724,0.598,101.88,6.221,60.233,36.023,0.881,1.099,13.041
2014-04-16,1,0.723,0.595,102.28,6.223,60.35,36.029,0.879,1.098,13.054
2014-04-17,1,0.722,0.595,102.18,6.218,60.326,35.916,0.879,1.101,13.063
2014-04-18,1,0.722,0.595,102.18,6.218,60.326,35.916,0.879,1.101,13.063
2014-04-21,1,0.722,0.595,102.18,6.218,60.326,35.916,0.879,1.101,13.063
2014-04-22,1,0.724,0.594,102.55,6.237,60.77,35.744,0.884,1.101,13.043
2014-04-23,1,0.723,0.596,102.26,6.236,61.135,35.718,0.882,1.102,13.07
2014-04-24,1,0.724,0.596,102.48,6.25,61.085,35.69,0.883,1.103,13.072
2014-04-25,1,0.723,0.595,101.98,6.256,60.695,36.026,0.882,1.102,13.126
2014-04-28,1,0.721,0.594,102.34,6.254,60.63,36.04,0.879,1.102,13.117
2014-04-29,1,0.723,0.595,102.73,6.258,60.425,35.554,0.882,1.097,13.084
2014-04-30,1,0.722,0.594,102.58,6.261,60.24,35.714,0.881,1.097,13.107
2014-05-01,1,0.722,0.594,102.58,6.261,60.24,35.714,0.881,1.097,13.107
2014-05-02,1,0.721,0.593,102.48,6.26,60.234,35.817,0.879,1.097,13.03
2014-05-05,1,0.721,0.593,101.95,6.245,60.098,35.831,0.877,1.099,13.042
2014-05-06,1,0.717,0.589,101.75,6.227,60.098,35.441,0.873,1.092,13.028
2014-05-07,1,0.718,0.589,101.73,6.235,60.065,35.317,0.875,1.089,13.019
2014-05-08,1,0.717,0.59,101.73,6.227,59.943,35.086,0.873,1.088,12.962
2014-05-09,1,0.726,0.593,101.69,6.228,60.025,35.213,0.884,1.083,12.964
2014-05-12,1,0.726,0.592,101.93,6.237,60.05,35.151,0.887,1.088,12.941
2014-05-13,1,0.73,0.594,102.35,6.23,59.623,34.895,0.89,1.09,12.929
2014-05-14,1,0.729,0.596,101.79,6.229,59.466,34.74,0.889,1.09,12.927
2014-05-15,1,0.732,0.597,101.89,6.23,59.29,34.735,0.895,1.087,12.917
2014-05-16,1,0.73,0.595,101.45,6.234,58.916,34.822,0.892,1.088,12.948
2014-05-19,1,0.729,0.594,101.2,6.237,58.476,34.537,0.892,1.087,12.917
2014-05-20,1,0.73,0.594,101.36,6.238,58.64,34.533,0.892,1.089,12.935
2014-05-21,1,0.731,0.592,101.04,6.234,58.78,34.42,0.893,1.09,12.91
2014-05-22,1,0.732,0.593,101.67,6.235,58.46,34.295,0.894,1.091,12.93
2014-05-23,1,0.734,0.594,101.92,6.238,58.508,34.122,0.896,1.09,12.894
2014-05-27,1,0.733,0.595,101.93,6.249,58.84,34.422,0.896,1.085,12.882
2014-05-28,1,0.735,0.597,101.95,6.255,58.927,34.521,0.898,1.086,12.882
2014-05-29,1,0.735,0.598,101.63,6.239,58.974,34.68,0.897,1.085,12.858
2014-05-30,1,0.735,0.598,101.68,6.249,59.089,34.769,0.897,1.084,12.849
2014-06-02,1,0.735,0.597,102.08,6.248,59.157,34.891,0.897,1.086,12.876
2014-06-03,1,0.733,0.597,102.34,6.254,59.409,35.038,0.895,1.091,12.925
2014-06-04,1,0.734,0.597,102.58,6.251,59.372,35.173,0.896,1.093,12.948
2014-06-05,1,0.737,0.597,102.63,6.253,59.192,34.82,0.899,1.094,12.895
2014-06-06,1,0.733,0.594,102.41,6.251,59.183,34.697,0.893,1.092,12.857
2014-06-09,1,0.735,0.595,102.43,6.241,59.087,34.295,0.896,1.092,12.93
2014-06-10,1,0.738,0.596,102.33,6.225,59.213,34.384,0.9,1.091,13.043
2014-06-11,1,0.738,0.596,102.01,6.228,59.316,34.388,0.899,1.089,13.04
2014-06-12,1,0.739,0.594,102.1,6.219,59.145,34.338,0.9,1.086,12.993
2014-06-13,1,0.739,0.59,102.02,6.208,59.785,34.432,0.9,1.085,13.008
2014-06-16,1,0.739,0.589,101.84,6.226,60.17,34.668,0.9,1.088,13.043
2014-06-17,1,0.737,0.589,102,6.227,60.13,34.78,0.898,1.087,13.039
2014-06-18,1,0.737,0.59,102.23,6.231,60.33,34.571,0.898,1.087,13.088
2014-06-19,1,0.734,0.587,101.92,6.232,60.035,34.283,0.894,1.083,12.979
2014-06-20,1,0.736,0.587,102.06,6.226,60.194,34.364,0.896,1.081,13.011
2014-06-23,1,0.736,0.588,101.84,6.226,60.155,34.204,0.895,1.073,12.981
2014-06-24,1,0.734,0.589,101.92,6.231,60.12,33.819,0.894,1.073,13.02
2014-06-25,1,0.734,0.589,101.89,6.235,60.132,33.777,0.894,1.074,13.051
2014-06-26,1,0.735,0.587,101.79,6.225,60.18,33.719,0.894,1.071,13.021
2014-06-27,1,0.734,0.587,101.39,6.218,60.105,33.698,0.893,1.069,13.002
2014-06-30,1,0.732,0.587,101.36,6.203,60.186,33.957,0.89,1.068,12.968
2014-07-01,1,0.731,0.583,101.53,6.201,60.075,34.26,0.887,1.066,12.987
2014-07-02,1,0.732,0.583,101.53,6.211,59.555,34.238,0.889,1.064,12.945
2014-07-03,1,0.733,0.584,101.91,6.212,59.645,34.226,0.89,1.065,12.997
2014-07-07,1,0.736,0.584,101.92,6.204,60.018,34.563,0.894,1.064,12.98
2014-07-08,1,0.736,0.584,101.74,6.202,59.793,34.228,0.894,1.068,12.995
2014-07-09,1,0.735,0.585,101.73,6.2,59.765,34.112,0.894,1.066,13
2014-07-10,1,0.735,0.584,101.35,6.204,60.206,34.058,0.893,1.067,13.014
2014-07-11,1,0.736,0.584,101.32,6.205,59.999,34.148,0.893,1.064,12.999
2014-07-14,1,0.734,0.585,101.48,6.206,60.05,34.336,0.891,1.073,12.986
2014-07-15,1,0.735,0.583,101.58,6.204,60.11,34.328,0.892,1.073,12.967
2014-07-16,1,0.739,0.584,101.78,6.206,60.08,34.401,0.898,1.076,12.946
2014-07-17,1,0.739,0.585,101.49,6.205,60.172,34.942,0.898,1.075,12.943
2014-07-18,1,0.739,0.585,101.35,6.209,60.34,35.046,0.898,1.075,12.953
2014-07-21,1,0.74,0.586,101.32,6.211,60.305,35.115,0.898,1.074,12.973
2014-07-22,1,0.742,0.586,101.57,6.205,60.22,34.925,0.901,1.076,12.976
2014-07-23,1,0.743,0.587,101.38,6.199,60.05,34.861,0.902,1.072,12.935
2014-07-24,1,0.742,0.588,101.67,6.195,60.13,34.967,0.902,1.073,12.943
2014-07-25,1,0.744,0.589,101.91,6.196,60.095,35.109,0.904,1.077,12.958
2014-07-28,1,0.744,0.589,101.79,6.187,60.062,35.399,0.904,1.081,12.96
2014-07-29,1,0.745,0.59,102.05,6.18,60.172,35.635,0.905,1.082,13.014
2014-07-30,1,0.746,0.591,102.27,6.172,60.09,35.644,0.908,1.087,13.081
2014-07-31,1,0.747,0.593,102.89,6.175,60.555,35.52,0.91,1.092,13.182
2014-08-01,1,0.747,0.594,102.96,6.18,61.236,35.808,0.908,1.093,13.253
2014-08-04,1,0.745,0.594,102.61,6.179,60.935,35.781,0.907,1.092,13.191
2014-08-05,1,0.747,0.593,102.72,6.171,60.88,35.855,0.91,1.095,13.214
2014-08-06,1,0.749,0.594,102.35,6.163,61.48,36.232,0.911,1.097,13.301
2014-08-07,1,0.748,0.594,102.3,6.161,61.233,36.387,0.909,1.093,13.238
2014-08-08,1,0.747,0.595,101.92,6.158,61.19,36.285,0.907,1.092,13.242
2014-08-11,1,0.747,0.596,102.14,6.155,61.136,36.079,0.906,1.095,13.229
2014-08-12,1,0.749,0.596,102.27,6.157,61.3,36.144,0.909,1.095,13.197
2014-08-13,1,0.749,0.599,102.46,6.154,61.25,36.251,0.908,1.092,13.126
2014-08-14,1,0.748,0.599,102.44,6.153,60.832,35.92,0.907,1.089,13.107
2014-08-15,1,0.747,0.599,102.58,6.153,60.866,35.961,0.905,1.09,13.047
2014-08-18,1,0.747,0.598,102.53,6.147,60.85,36.04,0.905,1.088,13.056
2014-08-19,1,0.749,0.601,102.68,6.142,60.733,36.173,0.906,1.091,13.054
2014-08-20,1,0.753,0.601,103.3,6.14,60.708,36.283,0.911,1.095,13.083
2014-08-21,1,0.754,0.603,103.84,6.154,60.671,36.323,0.913,1.096,13.108
2014-08-22,1,0.754,0.603,103.79,6.152,60.522,36.217,0.912,1.096,13.111
2014-08-25,1,0.758,0.603,103.89,6.155,60.555,36.157,0.916,1.095,13.124
2014-08-26,1,0.758,0.603,103.96,6.16,60.516,36.146,0.916,1.097,13.112
2014-08-27,1,0.759,0.603,103.88,6.143,60.451,36.047,0.916,1.091,13.07
2014-08-28,1,0.759,0.603,103.72,6.142,60.63,36.764,0.915,1.084,13.104
2014-08-29,1,0.758,0.603,103.97,6.143,60.517,36.959,0.915,1.085,13.092
2014-09-02,1,0.762,0.605,104.94,6.148,60.69,37.476,0.92,1.091,13.131
2014-09-03,1,0.76,0.607,105.02,6.142,60.415,36.832,0.918,1.09,13.08
2014-09-04,1,0.768,0.609,105.18,6.139,60.254,37.037,0.926,1.088,13.079
2014-09-05,1,0.772,0.614,105.24,6.141,60.406,36.943,0.932,1.088,13.145
2014-09-08,1,0.772,0.62,105.29,6.142,60.249,37.14,0.932,1.091,13.062
2014-09-09,1,0.775,0.62,106.11,6.137,60.605,37.09,0.935,1.098,13.185
2014-09-10,1,0.773,0.62,106.66,6.13,60.955,37.29,0.934,1.099,13.237
2014-09-11,1,0.774,0.616,107.04,6.13,60.955,37.567,0.936,1.101,13.223
2014-09-12,1,0.773,0.616,107.28,6.134,60.782,37.896,0.935,1.106,13.245
2014-09-15,1,0.775,0.616,107.26,6.143,61.127,38.205,0.937,1.109,13.235
2014-09-16,1,0.772,0.617,107.09,6.146,61.076,38.625,0.933,1.104,13.226
2014-09-17,1,0.772,0.613,107.32,6.14,60.919,38.38,0.934,1.097,13.183
2014-09-18,1,0.777,0.612,108.85,6.142,61.043,38.463,0.939,1.1,13.269
2014-09-19,1,0.778,0.612,108.81,6.141,60.83,38.463,0.939,1.098,13.207
2014-09-22,1,0.779,0.612,109.06,6.141,60.887,38.557,0.94,1.1,13.243
2014-09-23,1,0.776,0.61,108.49,6.139,60.952,38.577,0.936,1.1,13.242
2014-09-24,1,0.78,0.61,108.76,6.137,61,38.172,0.942,1.108,13.286
2014-09-25,1,0.787,0.614,109.25,6.137,61.428,38.508,0.95,1.112,13.36
2014-09-26,1,0.785,0.613,109.12,6.126,61.25,39.014,0.948,1.111,13.38
2014-09-29,1,0.787,0.616,109.42,6.153,61.615,39.519,0.95,1.116,13.53
2014-09-30,1,0.795,0.618,109.76,6.14,61.874,39.549,0.959,1.117,13.509
2014-10-01,1,0.793,0.617,109.92,6.14,61.72,39.61,0.958,1.122,13.439
2014-10-02,1,0.792,0.619,108.84,6.14,61.816,39.612,0.957,1.114,13.423
2014-10-03,1,0.793,0.622,108.96,6.139,61.817,39.776,0.958,1.118,13.4
2014-10-06,1,0.796,0.625,109.23,6.14,61.48,39.823,0.965,1.12,13.374
2014-10-07,1,0.793,0.622,108.59,6.14,61.425,39.941,0.961,1.115,13.407
2014-10-08,1,0.791,0.622,108.32,6.139,61.392,40.009,0.959,1.118,13.472
2014-10-09,1,0.784,0.617,107.63,6.133,60.957,39.956,0.949,1.111,13.324
2014-10-10,1,0.791,0.624,107.83,6.131,61.335,40.43,0.957,1.12,13.464
2014-10-14,1,0.791,0.628,106.98,6.126,61.461,40.811,0.955,1.125,13.437
2014-10-15,1,0.79,0.628,106.98,6.127,61.425,40.808,0.953,1.137,13.465
2014-10-16,1,0.784,0.625,105.85,6.124,61.858,41.104,0.946,1.133,13.629
2014-10-17,1,0.78,0.62,106.41,6.125,61.43,40.795,0.942,1.124,13.502
2014-10-20,1,0.783,0.62,106.96,6.123,61.295,41.04,0.944,1.126,13.521
2014-10-21,1,0.784,0.619,106.72,6.123,61.201,41.03,0.946,1.125,13.505
2014-10-22,1,0.788,0.623,106.98,6.119,61.226,41.08,0.95,1.122,13.535
2014-10-23,1,0.789,0.624,107.68,6.121,61.185,41.577,0.952,1.122,13.505
2014-10-24,1,0.79,0.623,107.94,6.116,61.185,41.973,0.953,1.121,13.541
2014-10-27,1,0.789,0.621,107.86,6.116,61.305,42.281,0.951,1.125,13.576
2014-10-28,1,0.784,0.618,107.82,6.114,61.232,42.476,0.946,1.121,13.502
2014-10-29,1,0.785,0.621,108.15,6.112,61.288,42.87,0.947,1.114,13.452
2014-10-30,1,0.794,0.625,108.96,6.115,61.434,42.149,0.957,1.117,13.452
2014-10-31,1,0.798,0.626,111.93,6.113,61.365,43.004,0.964,1.127,13.471
2014-11-03,1,0.8,0.625,113.82,6.119,61.405,43.315,0.965,1.129,13.499
2014-11-04,1,0.799,0.625,113.44,6.116,61.405,43.661,0.963,1.142,13.65
2014-11-05,1,0.801,0.628,114.75,6.115,61.499,44.353,0.965,1.144,13.608
2014-11-06,1,0.799,0.628,114.51,6.113,61.483,46.012,0.962,1.141,13.575
2014-11-07,1,0.807,0.632,115.3,6.123,61.636,46.139,0.972,1.143,13.632
2014-11-10,1,0.801,0.629,114.18,6.12,61.505,45.481,0.963,1.131,13.53
2014-11-12,1,0.802,0.632,115.21,6.127,61.43,46.297,0.964,1.132,13.61
2014-11-13,1,0.803,0.635,115.5,6.127,61.52,46.594,0.965,1.133,13.587
2014-11-14,1,0.804,0.639,116.55,6.13,61.816,47.305,0.966,1.138,13.625
2014-11-17,1,0.8,0.639,116.28,6.124,61.828,47.39,0.961,1.131,13.568
2014-11-18,1,0.799,0.639,116.6,6.122,61.751,46.74,0.96,1.129,13.558
2014-11-19,1,0.798,0.638,117.63,6.12,61.994,46.943,0.958,1.135,13.585
2014-11-20,1,0.798,0.637,118.23,6.127,61.93,46.418,0.958,1.133,13.604
2014-11-21,1,0.805,0.638,117.9,6.127,61.655,45.49,0.968,1.126,13.614
2014-11-24,1,0.806,0.638,118.31,6.141,61.909,45.056,0.969,1.125,13.622
2014-11-25,1,0.805,0.638,118.05,6.137,61.892,45.532,0.968,1.127,13.659
2014-11-26,1,0.802,0.634,117.76,6.139,61.85,46.806,0.964,1.127,13.68
2014-11-28,1,0.801,0.637,118.31,6.142,62.122,49.143,0.963,1.14,13.836
2014-12-01,1,0.802,0.636,118.39,6.155,62.039,52.351,0.965,1.14,13.912
2014-12-02,1,0.805,0.639,119.19,6.15,61.883,53.338,0.969,1.137,14.019
2014-12-03,1,0.811,0.638,119.37,6.143,61.81,53.017,0.976,1.138,14.08
2014-12-04,1,0.812,0.639,119.93,6.155,61.901,53.438,0.978,1.137,14.113
2014-12-05,1,0.809,0.638,120.55,6.152,61.785,53.656,0.972,1.139,14.155
2014-12-08,1,0.816,0.64,121.1,6.173,61.92,53.534,0.981,1.144,14.385
2014-12-09,1,0.808,0.639,119.67,6.189,61.963,54.156,0.972,1.145,14.398
2014-12-10,1,0.807,0.637,118.89,6.175,62.075,54.29,0.97,1.145,14.408
